Cable Name,IL_10MHz,IL_50MHz,IL_100MHz,IL_500MHz,IL_1000MHz,IL_5000MHz,DataRate(Mbps),preW,mainW,postW,dpre,dpost,Rdrv,eyeSNR
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.2,0.6,700,3.972673
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.2,0.6,1100,3.453792
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.2,0.8,300,5.78709
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.2,0.8,700,4.153432
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.2,0.8,1100,3.710489
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.2,300,4.874068
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.2,700,4.079559
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.2,1100,3.316153
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.4,300,5.690698
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.4,700,3.937166
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.4,1100,3.490395
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.6,300,5.830476
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.6,700,4.182512
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.6,1100,3.385014
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.8,300,5.728098
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.8,700,4.09746
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.4,0.8,1100,3.277125
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.2,300,4.863738
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.2,700,3.631276
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.2,1100,3.269201
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.4,300,4.918205
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.4,700,4.135451
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.4,1100,3.675505
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.6,300,5.590413
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.6,700,3.647283
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.6,1100,3.522072
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.8,300,5.681786
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.8,700,4.062437
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.6,0.8,1100,3.22745
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.2,300,4.958647
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.2,700,3.749053
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.2,1100,3.369956
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.4,300,4.89265
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.4,700,3.693455
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.4,1100,3.494653
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.6,300,5.010313
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.6,700,4.060394
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.6,1100,3.256616
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.8,300,5.744409
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.8,700,4.058681
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,5,7,0.8,0.8,1100,3.293235
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.2,300,6.748813
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.2,700,5.590978
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.2,1100,6.817564
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.4,300,6.507569
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.4,700,5.802258
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.4,1100,5.144084
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.6,300,6.68107
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.6,700,5.626004
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.6,1100,6.880399
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.8,300,6.540094
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.8,700,8.212756
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.2,0.8,1100,5.022566
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.2,300,6.647225
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.2,700,5.574411
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.2,1100,4.947531
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.4,300,6.668071
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.4,700,5.761972
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.4,1100,4.877712
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.6,300,6.540853
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.6,700,6.029874
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.6,1100,5.020953
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.8,300,10.88837
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.8,700,5.730268
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.4,0.8,1100,6.402859
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.2,300,6.628111
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.2,700,5.548841
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.2,1100,4.92873
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.4,300,6.629791
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.4,700,6.036389
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.4,1100,4.862994
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.6,300,6.651411
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.6,700,5.74711
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.6,1100,4.867785
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.8,300,6.655358
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.8,700,5.769841
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.6,0.8,1100,4.860909
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.2,300,6.516768
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.2,700,5.539276
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.2,1100,4.545103
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.4,300,6.448165
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.4,700,5.894339
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.4,1100,4.497559
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.6,300,6.40849
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.6,700,5.657923
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.6,1100,4.558851
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.8,300,6.467419
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.8,700,5.960067
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,0,0.8,0.8,1100,4.572528
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.2,300,11.77963
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.2,700,6.161503
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.2,1100,7.707789
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.4,300,12.48009
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.4,700,8.729599
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.4,1100,8.05973
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.6,300,11.62006
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.6,700,6.073735
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.6,1100,7.976997
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.8,300,11.87251
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.8,700,8.699335
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.2,0.8,1100,7.572014
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.2,300,7.244364
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.2,700,6.175848
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.2,1100,5.56616
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.4,300,7.430891
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.4,700,9.483475
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.4,1100,5.561922
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.6,300,7.460561
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.6,700,6.28406
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.6,1100,5.573859
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.8,300,7.143182
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.8,700,8.496497
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.4,0.8,1100,7.046245
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.2,300,7.238638
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.2,700,6.136767
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.2,1100,5.535946
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.4,300,7.264153
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.4,700,6.395553
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.4,1100,5.605118
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.6,300,7.29501
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.6,700,6.30386
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.6,1100,5.435851
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.8,300,11.66651
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.8,700,8.39401
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.6,0.8,1100,7.220467
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.2,300,7.043548
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.2,700,5.953796
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.2,1100,5.332497
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.4,300,7.050518
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.4,700,6.202178
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.4,1100,5.289272
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.6,300,7.086427
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.6,700,6.230524
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.6,1100,5.290588
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.8,300,10.64639
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.8,700,7.800452
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,2,0.8,0.8,1100,6.609341
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.2,300,10.03573
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.2,700,6.805089
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.2,1100,5.874859
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.4,300,9.244576
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.4,700,6.439477
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.4,1100,5.597132
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.6,300,9.295888
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.6,700,6.307306
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.6,1100,5.712646
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.8,300,9.218273
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.8,700,6.620678
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.2,0.8,1100,4.911844
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.2,300,6.731265
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.2,700,5.214738
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.2,1100,4.777495
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.4,300,6.703649
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.4,700,6.532237
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.4,1100,5.758151
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.6,300,6.723467
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.6,700,5.539793
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.6,1100,4.832993
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.8,300,8.929548
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.8,700,6.297151
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.4,0.8,1100,4.614319
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.2,300,6.636274
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.2,700,5.205348
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.2,1100,4.71675
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.4,300,6.699713
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.4,700,6.821249
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.4,1100,5.938604
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.6,300,6.537559
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.6,700,5.167993
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.6,1100,4.584156
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.8,300,9.331727
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.8,700,6.297167
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.6,0.8,1100,5.429953
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.2,300,6.660913
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.2,700,5.247488
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.2,1100,4.744694
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.4,300,6.573426
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.4,700,5.259189
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.4,1100,4.678162
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.6,300,6.560631
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.6,700,5.244788
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.6,1100,4.66718
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.8,300,8.72695
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.8,700,6.167836
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,5,0.8,0.8,1100,5.419103
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.2,300,6.203923
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.2,700,5.523331
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.2,1100,4.852849
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.4,300,7.770097
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.4,700,5.321926
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.4,1100,4.564586
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.6,300,7.592739
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.6,700,5.308724
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.6,1100,4.694712
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.8,300,7.98042
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.8,700,4.719074
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.2,0.8,1100,4.303737
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.2,300,6.09879
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.2,700,4.60881
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.2,1100,4.130067
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.4,300,6.020598
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.4,700,5.371304
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.4,1100,4.729487
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.6,300,6.296394
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.6,700,4.702076
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.6,1100,4.950537
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.8,300,7.955765
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.8,700,5.273607
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.4,0.8,1100,4.092727
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.2,300,6.172038
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.2,700,4.603177
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.2,1100,4.08003
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.4,300,6.268579
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.4,700,5.719296
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.4,1100,4.917697
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.6,300,8.009959
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.6,700,4.55251
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.6,1100,4.016111
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.8,300,7.890962
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.8,700,4.554171
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.6,0.8,1100,4.641312
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.2,300,6.274567
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.2,700,4.73827
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.2,1100,4.226042
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.4,300,6.090269
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.4,700,4.616816
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.4,1100,4.658159
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.6,300,6.223049
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.6,700,4.694302
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.6,1100,4.110896
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.8,300,7.715401
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.8,700,4.607624
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,5,7,7,0.8,0.8,1100,4.742198
PetersB1,-2.45,-2.54,-2.63,-3.14,-3.9,-18.88,100,7,1,0,0.2,0.2,300,6.796961
